Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7128900,WHS4_543,COUNTRY,KEN,AFR,YEAR,Africa,,,2005,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7138659,WHS4_543,COUNTRY,MRT,AFR,YEAR,Africa,,,2008,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7146205,WHS4_543,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2011,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7146603,WHS4_543,COUNTRY,BRA,AMR,YEAR,Americas,,,2016,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7146649,WHS4_543,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7153399,WHS4_543,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7158439,WHS4_543,COUNTRY,MUS,AFR,YEAR,Africa,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7159871,WHS4_543,REGION,AFR,,YEAR,,,,2018,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7171983,WHS4_543,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2011,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7173164,WHS4_543,COUNTRY,URY,AMR,YEAR,Americas,,,2010,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7173314,WHS4_543,COUNTRY,KAZ,EUR,YEAR,Europe,,,2000,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7178488,WHS4_543,COUNTRY,GHA,AFR,YEAR,Africa,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7191622,WHS4_543,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,47,47.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7195621,WHS4_543,COUNTRY,SSD,AFR,YEAR,Africa,,,2018,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7196022,WHS4_543,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2001,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7205371,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,,2005,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7209014,WHS4_543,COUNTRY,BWA,AFR,YEAR,Africa,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7209593,WHS4_543,COUNTRY,GAB,AFR,YEAR,Africa,,,2014,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7211026,WHS4_543,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7214512,WHS4_543,COUNTRY,GUY,AMR,YEAR,Americas,,,2024,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7214848,WHS4_543,COUNTRY,CHL,AMR,YEAR,Americas,,,2023,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7215632,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,,2016,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7240468,WHS4_543,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2022,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7240897,WHS4_543,COUNTRY,HND,AMR,YEAR,Americas,,,2013,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7241398,WHS4_543,COUNTRY,SLV,AMR,YEAR,Americas,,,2012,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7242977,WHS4_543,COUNTRY,LBR,AFR,YEAR,Africa,,,2012,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7246398,WHS4_543,COUNTRY,ROU,EUR,YEAR,Europe,,,2010,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7247056,WHS4_543,COUNTRY,AGO,AFR,YEAR,Africa,,,2002,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7249711,WHS4_543,COUNTRY,UGA,AFR,YEAR,Africa,,,2016,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7259584,WHS4_543,COUNTRY,SLE,AFR,YEAR,Africa,,,2014,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7262537,WHS4_543,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2011,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7263013,WHS4_543,COUNTRY,TKM,EUR,YEAR,Europe,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7265994,WHS4_543,COUNTRY,ETH,AFR,YEAR,Africa,,,2003,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7268745,WHS4_543,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7272322,WHS4_543,COUNTRY,PAN,AMR,YEAR,Americas,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7278782,WHS4_543,COUNTRY,MOZ,AFR,YEAR,Africa,,,2003,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7280013,WHS4_543,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2006,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7287672,WHS4_543,COUNTRY,TJK,EUR,YEAR,Europe,,,2024,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7288563,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2003,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7293251,WHS4_543,COUNTRY,VEN,AMR,YEAR,Americas,,,2016,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7298153,WHS4_543,COUNTRY,NAM,AFR,YEAR,Africa,,,2009,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7305216,WHS4_543,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2004,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7305935,WHS4_543,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7306277,WHS4_543,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2024,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7307074,WHS4_543,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7307153,WHS4_543,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7307320,WHS4_543,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2005,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7311996,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2023,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7313950,WHS4_543,COUNTRY,BLZ,AMR,YEAR,Americas,,,2011,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7317561,WHS4_543,COUNTRY,LVA,EUR,YEAR,Europe,,,2006,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7318108,WHS4_543,REGION,SEAR,,YEAR,,,,2017,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7323900,WHS4_543,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2018,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7324554,WHS4_543,COUNTRY,FRA,EUR,YEAR,Europe,,,2005,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7325230,WHS4_543,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2017,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7325659,WHS4_543,COUNTRY,TUR,EUR,YEAR,Europe,,,2001,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7329940,WHS4_543,REGION,WPR,,YEAR,,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7331459,WHS4_543,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7331528,WHS4_543,COUNTRY,LSO,AFR,YEAR,Africa,,,2023,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7331942,WHS4_543,COUNTRY,BLZ,AMR,YEAR,Americas,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7332569,WHS4_543,COUNTRY,PRT,EUR,YEAR,Europe,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7333375,WHS4_543,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2001,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7337068,WHS4_543,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7337927,WHS4_543,COUNTRY,TUR,EUR,YEAR,Europe,,,2002,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7339480,WHS4_543,COUNTRY,SEN,AFR,YEAR,Africa,,,2020,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7343271,WHS4_543,COUNTRY,COG,AFR,YEAR,Africa,,,2002,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7344721,WHS4_543,COUNTRY,COG,AFR,YEAR,Africa,,,2003,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7345302,WHS4_543,COUNTRY,BRA,AMR,YEAR,Americas,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7350818,WHS4_543,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2023,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7350988,WHS4_543,COUNTRY,COG,AFR,YEAR,Africa,,,2021,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7355277,WHS4_543,COUNTRY,COM,AFR,YEAR,Africa,,,2001,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7356231,WHS4_543,COUNTRY,KGZ,EUR,YEAR,Europe,,,2022,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7370024,WHS4_543,COUNTRY,TGO,AFR,YEAR,Africa,,,2020,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7370416,WHS4_543,COUNTRY,CHL,AMR,YEAR,Americas,,,2005,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7374683,WHS4_543,COUNTRY,BDI,AFR,YEAR,Africa,,,2014,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7376061,WHS4_543,COUNTRY,MKD,EUR,YEAR,Europe,,,2010,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7377741,WHS4_543,COUNTRY,HUN,EUR,YEAR,Europe,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7378006,WHS4_543,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7383277,WHS4_543,COUNTRY,JAM,AMR,YEAR,Americas,,,2022,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7383690,WHS4_543,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2006,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7384392,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2001,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7390154,WHS4_543,COUNTRY,KNA,AMR,YEAR,Americas,,,2021,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7390419,WHS4_543,COUNTRY,MEX,AMR,YEAR,Americas,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7395172,WHS4_543,COUNTRY,EST,EUR,YEAR,Europe,,,2018,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7395207,WHS4_543,COUNTRY,SWZ,AFR,YEAR,Africa,,,2008,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7402700,WHS4_543,REGION,EMR,,YEAR,,,,2019,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7412519,WHS4_543,COUNTRY,IRL,EUR,YEAR,Europe,,,2000,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7413742,WHS4_543,COUNTRY,ZWE,AFR,YEAR,Africa,,,2020,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7415439,WHS4_543,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2021,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7415543,WHS4_543,COUNTRY,GTM,AMR,YEAR,Americas,,,2011,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7422732,WHS4_543,COUNTRY,BLZ,AMR,YEAR,Americas,,,2016,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7426381,WHS4_543,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2020,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7427754,WHS4_543,COUNTRY,SYC,AFR,YEAR,Africa,,,2020,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7427933,WHS4_543,REGION,AMR,,YEAR,,,,2004,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7438298,WHS4_543,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2007,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7439000,WHS4_543,COUNTRY,UZB,EUR,YEAR,Europe,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7440296,WHS4_543,COUNTRY,GHA,AFR,YEAR,Africa,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7441153,WHS4_543,COUNTRY,HTI,AMR,YEAR,Americas,,,2005,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7450939,WHS4_543,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7451134,WHS4_543,COUNTRY,CPV,AFR,YEAR,Africa,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7453270,WHS4_543,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2004,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7470001,WHS4_543,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2012,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7470666,WHS4_543,REGION,EMR,,YEAR,,,,2013,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7472149,WHS4_543,COUNTRY,LBR,AFR,YEAR,Africa,,,2008,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7476613,WHS4_543,REGION,SEAR,,YEAR,,,,2018,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7483711,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7484683,WHS4_543,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,38,38.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7492897,WHS4_543,COUNTRY,URY,AMR,YEAR,Americas,,,2003,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7495718,WHS4_543,COUNTRY,ECU,AMR,YEAR,Americas,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7497494,WHS4_543,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2023,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7498024,WHS4_543,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7499257,WHS4_543,COUNTRY,LCA,AMR,YEAR,Americas,,,2005,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7501937,WHS4_543,COUNTRY,BOL,AMR,YEAR,Americas,,,2021,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7515955,WHS4_543,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2013,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7522260,WHS4_543,COUNTRY,ERI,AFR,YEAR,Africa,,,2020,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7522728,WHS4_543,COUNTRY,ZMB,AFR,YEAR,Africa,,,2018,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7523080,WHS4_543,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7523495,WHS4_543,COUNTRY,TCD,AFR,YEAR,Africa,,,2013,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7530376,WHS4_543,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2005,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7537861,WHS4_543,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7541296,WHS4_543,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2000,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7541963,WHS4_543,COUNTRY,CHL,AMR,YEAR,Americas,,,2018,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7548690,WHS4_543,COUNTRY,LCA,AMR,YEAR,Americas,,,2021,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7556599,WHS4_543,COUNTRY,CAF,AFR,YEAR,Africa,,,2020,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
