iso3,year,agriculture_gdp_pct,basic_sanitation_access,basic_water_access,births_attended_skilled,death_rate,electricity_access_pct,exports_pct_gdp,fertility_rate,food_production_index,gdp_growth,gdp_per_capita_ppp,gini_index,health_expenditure_pct_gdp,health_expenditure_per_capita,infant_mortality,internet_users_pct,life_expectancy_total,literacy_rate,nurses_midwives_per_1000,oop_health_expenditure_pct,physicians_per_1000,pm25_exposure,population,population_65_plus,population_density,tax_revenue_pct_gdp,unemployment_pct,urban_population_pct
DEU,2000,0.996168402468,99.21811250617,100.0,98.6,10.2,100.0,29.6806532498145,1.38,93.72,2.8765231247659,49875.8764172059,28.7,9.75930405,2682.23159519481,4.4,30.2163466048889,77.9268292682927,,8.827,11.80379105,3.263,18.149579025919,82211508.0,16.4607313825805,235.596813297034,11.6587154757097,7.917,80.0942160905637
DEU,2001,1.08333750848315,99.2187285711442,99.9999997139462,98.6,10.1,100.0,30.5604113813066,1.35,94.16,1.63614170690956,50606.7114616457,29.9,9.78105545,2808.01384997611,4.3,31.650939416316,78.3292682926829,,8.91,11.78136063,3.31,17.8080564787948,82349925.0,16.8557051631062,236.027300085985,10.9562611305698,7.773,80.1070808273695
DEU,2002,0.901338514680484,99.2193421952122,99.9999978295524,98.6,10.2,100.0,31.1904504893495,1.34,89.99,-0.228255715793637,50406.3800683443,29.9,10.028965,2961.64697937392,4.2,48.82,78.2292682926829,,9.017,12.04771709,3.338,17.4251209663774,82488495.0,17.2650364693375,236.451570830706,10.8344127806563,8.482,80.1213973750556
DEU,2003,0.829342960804352,99.2199547418402,99.9999979068126,98.6,10.3,100.0,31.2678451095809,1.34,86.1,-0.529801394291297,50111.5752591319,29.9,10.22255325,3097.87716720226,4.1,55.9,78.3804878048781,,9.207,12.26404381,3.369,17.0534186624295,82534176.0,17.7182569255381,236.616427281328,11.0075820796944,9.779,80.1373116303862
DEU,2004,0.948871367267906,99.2205650986776,99.9999988199317,98.2,9.9,100.0,33.9352126434777,1.36,95.66,1.16208684507278,50704.9219887398,30.1,9.97466278,3167.10372493722,4.0,64.73,78.6804878048781,,9.294,13.49405193,3.392,16.7455957407135,82516260.0,18.2658061525647,236.592195429653,10.480323064578,10.727,80.1549694901257
DEU,2005,0.72605784900095,99.2211744184797,100.0,98.2,10.1,100.0,35.9531497908166,1.34,92.16,0.885485292551564,51182.9591615718,31.6,10.1068058,3264.64264649758,3.9,68.71,78.9317073170732,,9.458,13.56490993,3.413,16.5542983749923,82469422.0,18.8586850514415,236.464680582636,10.7118256360423,11.193,80.1745168510383
DEU,2006,0.716599757643703,99.2217727206521,99.9999996366367,98.4,10.0,100.0,38.9694499171537,1.33,90.14,3.86668241523209,53222.0409282226,31.0,9.96236897,3459.2146660995,3.8,72.16,79.1317073170732,,9.584,13.89503765,3.465,16.4673340240739,82376451.0,19.4956220823608,236.225197866483,10.9320825330355,10.277,80.1960996098884
DEU,2007,0.822076767549622,99.2223722833519,99.9999987891849,98.4,10.1,100.0,40.6368056265783,1.37,91.83,2.8891174138025,54832.9610328446,31.2,9.83482933,3628.41863681155,3.7,75.16,79.5341463414634,,9.767,13.76033401,3.528,16.4178840311706,82266372.0,19.9911941840778,235.943361918146,11.4680869476284,8.732,80.2198636634402
DEU,2008,0.837028054130878,99.2229706553604,100.0,98.5,10.3,100.0,40.9488738182043,1.38,96.41,0.887902330743628,55425.1109251245,30.6,10.03185749,3851.54713290732,3.6,78.0,79.7365853658537,,9.949,13.46302605,3.584,16.3766553966518,82110097.0,20.2873147195182,235.522178240542,11.6265911759254,7.508,80.2459549084581
DEU,2009,0.670417045914746,99.2235594374559,100.0,98.3,10.4,100.0,35.4545162932994,1.36,98.31,-5.54455451920674,52484.8550055388,30.4,10.97003078,4114.70743618454,3.5,79.0,79.8365853658537,,10.17,13.26327801,3.662,16.3143551208868,81902307.0,20.5215956309191,234.939637417171,11.8345449223527,7.88,80.2745192417062
DEU,2010,0.775984032180357,99.2241473116782,99.9999997873648,96.8,10.5,100.0,39.4953465429823,1.39,94.55,4.13463778522758,54738.7083006711,30.2,10.8311739,4301.94597121756,3.5,82.0,79.9878048780488,,10.24,13.30298233,3.757,16.201690204245,81776930.0,20.5654453486144,234.606908225034,11.3044209753524,7.043,80.305702559949
DEU,2011,0.924638957956395,99.2247340689137,100.0,96.9,10.6,100.0,41.6436286591115,1.39,95.21,3.75796884489337,57858.4222602355,30.4,10.52106953,4568.9818932936,3.4,81.26999953602,80.4365853658537,,10.34,13.32311726,3.849,15.7161711583543,80274983.0,20.5214981321516,230.304633348634,11.7508036302609,5.967,80.3405762928198
DEU,2012,0.911412934754651,99.2247613890783,99.9999983586453,97.0,10.8,100.0,42.6855834357406,1.41,96.12,0.463512036709204,58017.5855783147,30.9,10.59356213,4691.1802075729,3.4,82.3499984738392,80.5390243902439,,10.41,13.48985386,3.922,13.9078592571706,80425823.0,20.6376494265399,230.750625466231,11.9144565745477,5.372,80.393447520218
DEU,2013,0.927130138706706,99.2247932083091,100.0,96.9,11.1,100.0,41.6802838324356,1.42,97.08,0.396995583779145,58089.1708538296,31.4,10.7432127,4937.41555772026,3.3,84.17,80.490243902439,,10.76,12.68544769,4.015,13.6633968189434,80645605.0,20.8129761139965,231.155712565925,12.0952178281376,5.316,80.4732318400362
DEU,2014,0.915606456087681,99.2248234415877,100.0,96.9,10.7,100.0,41.6936675523627,1.47,102.97,2.18018602168017,59108.6977289315,30.8,10.76819706,5175.88810181711,3.3,86.1937006578756,81.090243902439,,10.95,12.35032654,4.088,12.2822480920893,80982500.0,20.9586686898656,232.108053883634,12.050213270698,4.979,80.57574023743
DEU,2015,0.708512712866412,99.2248544718085,100.0,97.1,11.3,100.0,42.5853976151835,1.5,99.27,1.66300602334775,59573.7089539686,31.4,10.92317677,5336.07266430052,3.3,87.5897993525767,80.6414634146341,,10.95,12.35095024,4.12,12.8253525089793,81686611.0,21.0533536816501,234.152986871524,11.9885456247591,4.612,80.6974371632814
DEU,2016,0.730531013610999,99.224925403148,99.9999994713636,96.2,11.1,100.0,41.6355419518592,1.6,97.76,2.22222216259371,60407.9713703755,31.3,10.97133732,5669.81797337735,3.3,84.1652066441212,80.990243902439,,11.09,12.18544674,4.166,11.7806958987308,82348669.0,21.134996177657,235.712929356538,11.8344647143693,4.104,80.8347870684725
DEU,2017,0.860007620510574,99.2250385348841,100.0,97.1,11.3,100.0,42.2029575981591,1.57,97.5,2.797906720551,61866.4872205276,31.3,11.05091095,5989.48359744699,3.2,84.3941537010844,80.9926829268293,,11.31,12.01707077,4.226,11.8978451129639,82657002.0,21.2936405100178,236.588722557747,11.9735022246491,3.781,80.9842544038853
DEU,2018,0.742451289010288,99.2251947749957,100.0,96.2,11.5,100.0,42.4968914074717,1.57,91.87,1.13569604599849,62381.3478772241,31.9,11.18380833,6302.0914218044,3.2,87.037112092841,80.8926829268293,,11.74,12.1757164,4.287,11.6526030992972,82905782.0,21.4497613850113,237.294012250272,11.9511186565056,3.384,81.1423036204018
DEU,2019,0.833126017731138,99.2253839958428,99.9999994577197,96.2,11.3,100.0,42.3402444816356,1.54,94.41,0.977734697038784,62849.3741865912,32.2,11.42805386,6779.50798127688,3.1,88.1345169091916,81.2926829268293,,12.03,12.37548542,4.373,10.6378495266542,83092962.0,21.6283933065816,237.822954291766,11.9024504704179,3.163,81.3053991689039
DEU,2020,0.728659526127881,99.2256156866511,99.9999988416059,,11.9,100.0,39.1198068808828,1.53,95.45,-4.13191443239947,60203.289760263,32.5,12.46780777,7316.32816815478,3.1,89.81294133,81.0414634146342,,12.3,11.3380394,4.443,10.2876894329414,83160871.0,21.8447281174981,238.017318755545,11.1648583484027,3.881,81.4700055002738
DEU,2021,0.753895620719434,99.2258902349631,99.9999988425523,,12.3,100.0,42.5198379291429,1.58,94.49,3.90999994204108,62530.7653199239,33.6,12.72403336,7960.36294984594,3.1,91.43060973,80.790243902439,,12.26,11.36333561,4.503,,83196078.0,22.1345373657439,238.118085806692,11.4694189021112,3.594,81.6325870653934
DEU,2022,0.994638278032481,99.2262023543276,99.9999971569363,,12.8,100.0,45.6284043425185,1.455,92.71,1.8092581243061,63676.087821808,33.7,12.44708347,8469.65110778887,3.1,91.62984383,80.6080487804878,,12.25,10.43201256,4.534,,83177813.0,22.4589063795192,238.086252003664,11.2560065573935,3.137,81.7867852780995
DEU,2023,0.929156663056282,99.2265552501835,99.9999970615884,,12.3,100.0,42.9672624196847,1.39,,-0.869647578573321,63039.3719696432,,11.74428654,8306.1829027705,3.1,92.4763763,81.0414634146342,,,11.05290699,,,83287273.0,22.7900439454493,238.351810090719,10.6875057770109,3.071,81.9034366692129
DEU,2024,0.914397651173374,99.2269528917777,100.0,,12.1,,41.4340593720908,1.36,,-0.495851897260366,62554.5547232436,,12.26655293,8825.61480783196,3.1,93.49999579,80.7926829268293,,,10.7067318,,,83516593.0,23.1955871731941,,10.890812364142,3.4,82.0211432579125
DJI,2000,,43.8005585471414,74.3096347205208,,10.692,56.0,,4.601,113.84,,,,3.39641857,74.9942092218431,80.3,0.194500528399956,56.734,,,44.38518524,,42.9159218505288,747318.0,3.1642465695684,32.2397756686799,,26.664,73.3486361649708
DJI,2001,,43.8212949493816,74.527572653683,,10.307,56.1,,4.518,114.95,,,,3.1960845,71.1685884062435,79.0,0.343526262964202,57.506,,,48.03302002,,42.4652585898573,771313.0,3.18106916388029,33.2749352890423,,26.597,72.8935327252495
DJI,2002,,43.8420347636871,74.7450869974976,,10.171,49.7,,4.41,115.72,,,40.0,3.75243783,84.9293440276589,77.5,0.48697170451894,57.824,,0.691,40.90150833,,41.3895884356727,795574.0,3.20278189081091,34.3215703192407,,26.589,72.4503357641707
DJI,2003,,43.8627723780355,74.96217201496,60.6,10.133,56.4,,4.296,114.62,,,,4.27048731,99.4591496785868,75.9,0.625940229399888,58.041,,,34.37653351,,40.1033908297196,813519.0,3.2468202955309,35.0957290767903,,26.484,72.0304414068997
DJI,2004,,43.883509634259,75.1788322527145,,10.108,56.6,,4.162,98.6,,,,3.53544688,85.5773526397853,74.4,0.781317175068661,58.103,,0.358,38.80529785,0.156,39.0211452137423,826124.0,3.30743526845562,35.639516824849,,26.441,71.6452457786012
DJI,2005,,45.4139101542283,75.3947621757465,,9.88,56.8,,4.035,110.31,,,,3.80321956,96.3785063062993,72.7,0.953599989,58.548,,0.536,35.31047058,0.167,38.5573310294856,839167.0,3.36774444180956,36.2022001725626,,26.448,71.3061450044404
DJI,2006,,46.9402321181691,75.6105690415926,78.4,9.641,55.5,,3.899,88.46,,,,4.21972466,113.308666572393,71.1,1.269999981,58.962,,,31.15603065,0.216,38.6480584553947,855764.0,3.42010180376833,36.9182053494392,,26.382,71.0245352095823
DJI,2007,,48.4620248883816,75.8259576941353,,9.449,57.2,,3.756,115.22,,,,4.05262756,114.858722615059,69.5,1.62,59.362,,,30.18076515,,38.9566227288879,874528.0,3.47044546912476,37.7276962899051,,26.292,70.8118125191918
DJI,2008,,49.9792625492526,76.0409140930528,,9.233,57.4,,3.621,116.87,,,,3.6125772,108.165936573494,67.8,2.26,59.815,,,27.90184784,,39.4882808801691,892734.0,3.52764850876549,38.5131147540984,,26.183,70.6793730584341
DJI,2009,,51.4914501079009,76.2551640290106,,8.997,57.6,,3.521,117.81,,,,3.63905573,109.106272576772,66.2,4.0,60.351,,,26.62792587,,40.2482899394421,911527.0,3.59243335633503,39.3238567730802,,26.325,70.6383251554484
DJI,2010,,53.0040688366127,76.4718213203658,,8.85,57.9,,3.431,118.04,,,,3.35699701,103.962722963338,64.6,6.5,60.743,,,26.46213531,,41.241906936911,930251.0,3.66669658689075,40.1316220880069,,26.368,70.6486554782903
DJI,2011,,54.5173591170882,76.6907534448216,,8.612,58.1,,3.341,119.69,,,,3.37387872,117.563889363867,63.1,7.0,61.337,,,24.22880554,,44.8504343538823,948558.0,3.74842853490695,40.9213977566868,,26.31,70.6776532458676
DJI,2012,,56.031031232703,76.9115444598486,87.4,8.484,54.6,,3.255,123.38,,,45.1,3.29730988,118.531318557967,61.5,9.399999619,61.719,,,22.94796562,,49.9458902567221,966747.0,3.83735153181156,41.7060828300259,,26.179,70.7266311335377
DJI,2013,1.19392304728354,57.545815952446,77.1343417786065,,8.359,58.6,156.414102493532,3.187,121.62,,4469.07409933135,44.1,2.91782117,109.776602646215,59.8,12.69999981,62.116,,,24.05808258,,47.8759603560518,984824.0,3.93298501408119,42.4859361518551,,26.149,70.7969331287484
DJI,2014,1.22411023326762,59.060863750812,77.3584793969034,,8.28,58.9,157.949327841603,3.116,102.73,7.19298728463697,4705.04926772184,,2.95930099,117.731196438764,58.2,17.0,62.427,,0.653,22.65952682,0.201,42.8427623405981,1002717.0,4.03239197480846,43.2578515962036,,26.16,70.8899032189478
DJI,2015,1.05900752644099,60.5779617075524,77.5846153985274,,8.162,59.1,145.421307480105,3.041,83.93,7.30898563450799,4961.8681860592,,3.3475771,142.739335206199,56.6,22.89999962,62.833,,,19.0374279,,45.1648934739259,1020313.0,4.12368557491672,44.0169542709232,,26.063,71.0068853915837
DJI,2016,0.99558771996226,62.0957006266769,77.8118431649469,,8.007,59.8,103.764025112093,2.969,113.34,7.1234323372872,5226.50026106607,,2.74166131,121.498462994746,55.0,30.79999924,63.335,,,23.17863083,,44.0959715411584,1037653.0,4.20015168847389,44.7650129421915,,25.982,71.1492236341041
DJI,2017,1.29424095183589,63.6147917367826,78.0402986467674,,7.921,60.2,150.098361470494,2.916,126.72,5.458091517212,5421.95649149613,41.6,2.47976375,115.971571825083,53.3,55.6814092453962,63.71,,,26.03968811,,44.0854038430172,1054841.0,4.26723281861097,45.5065142364107,,26.064,71.318261933957
DJI,2018,1.41671102035767,65.1354027813767,78.2698510281145,,7.83,62.4,156.619986522272,2.858,131.71,4.77433934943193,5590.50426604853,,2.530864,128.646650831586,51.8,57.06169891,64.105,,,26.90641785,,43.0573056895078,1071882.0,4.33377927794291,46.2416738567731,,26.18,71.5153442785902
DJI,2019,1.51935229833123,66.6577106028334,78.500379190124,,7.797,64.7,166.717864481384,2.798,136.62,5.54508081154978,5809.30455041341,,2.41347837,130.279623168379,50.2,58.4762001,64.381,,,28.16122055,,39.7218573893781,1088709.0,4.4058145932476,46.9676013805004,,26.257,71.7418146554518
DJI,2020,1.99744473588682,66.7421157146302,78.7317549952208,,8.033,64.5,117.134854035476,2.745,139.83,1.2021151728969,5791.47767679877,,2.33861232,129.255074069272,48.7,59.92570114,64.2,,,31.93699646,,35.9243304831101,1105188.0,4.47507370914554,47.6785159620362,,27.701,71.9990170519895
DJI,2021,3.00716226184265,66.8311205695029,78.9636292425205,,8.327,65.4,142.728193974095,2.699,135.35,4.40715667561153,5960.10807396825,,2.87128091,171.131379093134,47.3,61.41120148,63.83,,,27.3415451,,,1121248.0,4.54105603755815,48.3713546160483,,27.628,72.2882954556515
DJI,2022,2.63101792247644,66.9247194918968,79.1958862115465,,7.544,65.0,159.250735528808,2.653,133.0,5.16653702854374,6180.67998594606,,2.52554536,159.60509421881,45.8,63.77600098,65.54,,0.194,29.05987549,0.211,,1137096.0,4.62735776047053,49.0550474547023,,26.272,72.6109938538856
DJI,2023,2.50202235262172,67.0234840121481,79.4286344922977,,7.456,65.2,150.741322598259,2.609,,6.80733529403308,6510.67859061619,,2.28316021,155.011097558281,44.4,64.75869751,65.987,,,28.84145355,,,1152944.0,4.73574810907906,49.7387402933563,,26.074,72.8408245988921
DJI,2024,2.5119476858486,,79.661532568521,,7.487,,126.415267144255,2.618,,6.98048467276334,6871.12440453129,,,,43.0,65.29889679,66.202,,,,,,1168722.0,4.85081139911801,,,26.007,72.9052635052978
DMA,2000,11.9039950242678,64.0425728567548,94.2668749983249,100.0,9.729,81.1,,2.346,93.44,2.3402193777688,14054.6548016043,,5.32374382,352.176029417882,16.6,8.81484419762881,71.715,,,33.02465439,,20.0245327007011,68511.0,9.86994789157945,91.348,,,65.2352744316641
DMA,2001,11.2162095864201,65.298253781627,94.3836399842442,100.0,9.876,82.1,,2.399,84.56,-0.0638434428881567,14091.5491387572,,4.64501858,315.304602151856,17.0,13.2452280386761,71.862,,6.413,41.14457321,1.816,19.8322284401784,68288.0,10.0771731490159,91.0506666666667,,,65.3586067945228
DMA,2002,10.6284055910922,66.5539347064993,94.5072339611788,100.0,9.914,87.7,,2.16,84.15,-3.08742052359268,13640.70330575,,4.6531105,311.306473991337,17.5,18.4248927671241,71.927,,,41.70457077,,19.4522425816776,68367.0,10.1576784120994,91.156,,,65.5209250395792
DMA,2003,11.2514385491488,67.8096156313715,94.6298513844787,100.0,9.956,84.0,,2.075,78.92,5.80495468629533,14398.0017636834,,4.84617901,350.666539685514,18.0,23.6204198529629,71.942,,,40.0802536,,19.005845655251,68531.0,10.1997636106288,91.3746666666667,,,65.7244163144059
DMA,2004,11.5393233251176,69.0652965562438,94.7515617669834,100.0,10.003,85.0,,2.023,81.55,4.09783662273917,14962.2456326016,,4.74520159,362.540645756332,18.5,30.3196130921568,71.987,,,40.67153931,,18.6143081909513,68649.0,10.2543372809509,91.532,,,65.9653093849432
DMA,2005,11.9146963375058,70.3209774811161,94.8722688677582,99.0,10.088,86.0,,1.998,79.77,0.915286472779144,15080.5206040984,,4.97772503,394.290026583661,19.0,38.54359818,72.016,,,40.02454376,,18.3989007188307,68734.0,10.3215997788592,91.6453333333333,,,66.2400724917823
DMA,2006,10.9500275550657,71.5766584059883,94.9920765320284,,10.252,87.0,,2.074,83.29,4.40077479812059,15727.7053232323,,4.78092194,408.469100475102,19.6,39.39820099,72.007,,,39.92842484,,18.3605921501588,68806.0,10.4256138591557,91.7413333333333,,,66.5451738755145
DMA,2007,10.9932120101612,72.8323393308606,95.1109272137674,94.0,10.486,88.1,,2.022,79.28,5.3579375575878,16560.5179009944,,4.79109955,446.850283486704,20.3,40.2745018,71.901,,,42.96026993,,18.3896757586464,68847.0,10.5675587348851,91.796,,,66.877081776731
DMA,2008,12.357929336965,74.0880202557328,95.2288638936291,100.0,10.717,90.9,,1.968,88.23,7.12131217762231,17738.0405685048,,5.04968786,514.001018456374,21.0,41.15999985,71.945,,,44.35028076,,18.4414086180074,68854.0,10.7284979812357,91.8053333333333,,,67.232264436023
DMA,2009,13.2921985102394,75.3437011806051,95.3458592055333,100.0,11.064,90.2,,1.918,96.11,-1.13575145648322,17534.0339616963,,4.98329306,504.564648174644,21.7,42.02000046,71.835,,,42.2405014,,18.4710478019561,68864.0,10.9062790427509,91.8186666666667,,,67.6071900939817
DMA,2010,12.1671107564725,76.5993821054773,95.4619169199444,100.0,11.51,91.3,,1.887,84.71,-0.105610857694984,17516.7879573152,,5.15711927,531.774971984301,22.4,47.45,71.68,,,38.80086899,,18.4338503842066,68859.0,11.1097395383286,91.812,,,67.9983269911984
DMA,2011,13.1398699725745,77.8550630303496,95.5770987585217,100.0,11.963,90.1,,1.861,93.38,0.0427388878891435,17475.0411061698,,5.33450365,558.810774138989,23.2,48.59999847,71.517,,,36.7841301,,18.0656281510706,69053.0,10.934275597906,92.0706666666667,,,68.3978165602727
DMA,2012,12.5284705614395,79.1107439552219,95.6914288767891,100.0,11.447,93.5,,1.827,95.12,-0.15739179314221,17431.1288003063,,5.79509926,591.007038202148,24.1,49.79999924,71.391,,,35.47105789,,18.6039506649296,69118.0,10.8018953231815,92.1573333333333,,,68.754609337094
DMA,2013,14.0710957769054,80.3664248800941,95.8049070233585,100.0,11.718,94.6,,1.778,99.05,0.0045039972976042,17282.6368040368,,5.34749842,551.319620084348,24.9,51.0,71.228,,6.729,35.36190414,,19.0541863206737,69715.0,10.1527648282292,92.9533333333333,,,69.119704197722
DMA,2014,13.5810858914367,80.3664248800941,95.9175225784431,100.0,10.027,95.7,,1.713,98.73,2.33521742067693,17520.8546265613,,5.26141691,578.110133112617,25.8,57.5,71.189,,6.832,35.74480438,,19.2837003253437,70373.0,9.54556434996376,93.8306666666667,,,69.4907847110252
DMA,2015,13.5413888147951,80.3664248800941,96.0292697173861,100.0,10.873,96.7,,1.648,99.87,-3.37338262476895,16920.9126555668,,5.15941811,578.513206911355,26.8,65.0,69.968,,6.776,34.0546875,,21.0213905070044,70410.0,9.64138616673768,93.88,,,69.8679153463528
DMA,2016,13.5004110450215,80.3664248800941,96.1401644767525,100.0,10.374,97.8,,1.581,101.39,1.44724556489263,17364.0773046793,,5.12308073,623.763979525853,27.8,67.02999878,71.189,,6.853,32.22554016,,21.0269310891431,69606.0,10.5643869466214,92.808,,,70.2511605730541
DMA,2017,11.743783940147,80.3664248800941,96.2501691726005,100.0,13.626,98.9,,1.54,99.71,-7.5443637547282,16314.2295558891,,5.46245432,641.969789763985,28.7,69.61969757,68.62,,6.365,28.55779457,1.168,20.1703226562748,68496.0,11.6509602680429,91.328,,,70.6405848604787
DMA,2018,9.64769551837572,,96.3592925117814,100.0,12.517,99.6,,1.517,100.26,2.964010610466,16877.1244880642,,6.18495989,823.120477992979,29.7,,71.378,,6.76,30.91319275,1.158,20.3127256712935,68174.0,11.7873985141072,90.8986666666667,,,71.0362526779762
DMA,2019,10.1167002012072,,96.4675351456684,100.0,12.611,99.9,,1.504,100.54,3.94809757938053,17619.4335416769,,5.16903925,785.973467434478,30.6,73.38200378,71.305,,,33.85964203,,20.0434244381572,67880.0,11.9680909834194,90.5066666666667,,,71.4382284948964
DMA,2020,12.2529146098099,,96.574889313875,100.0,12.706,100.0,,1.495,100.47,-15.7064024545862,14919.5307686719,,6.06806135,823.680915198011,31.4,75.65670013,71.269,,,29.00674629,,20.6672998234563,67573.0,12.18534029864,90.0973333333333,,,71.846576780589
DMA,2021,14.0151066545603,,96.6813469673205,,14.31,100.0,,1.484,100.87,5.37983838954712,15808.9743503945,,6.31142521,984.077278677849,32.1,78.07949829,69.832,,,23.99077225,,,67202.0,12.4110889556858,89.6026666666667,,,72.2613620044042
DMA,2022,12.9438199575573,,96.7869037849825,,12.908,100.0,,1.482,100.85,10.3968076616121,17550.8009946466,,5.97262001,1059.20899777961,32.7,80.57980347,71.081,,,23.36527443,,,66826.0,12.585576081345,89.1013333333333,,,72.682648635692
DMA,2023,12.1097217072814,,96.8915616749148,,12.763,100.0,,1.484,,3.65221012208734,18278.2253401989,,5.00757647,968.266382918939,33.1,81.33650208,71.132,,,29.32637405,,,66510.0,12.7438524744213,88.68,,,73.1105011438027
DMA,2024,12.2243249927419,,96.9953113262366,,12.623,,,1.48,,2.052738472526,18739.3640404986,,,,33.3,82.04689789,71.294,,,,,,66205.0,12.9559700928933,,,,73.5449839980866
DNK,2000,2.14953012591578,99.5972376023296,99.9999969457606,98.8,10.9,100.0,44.8786835833686,1.77,97.17,3.72400899471576,57907.5020603903,23.8,8.11006165,2322.84074388371,4.7,39.1724308555053,76.5926829268293,,10.31,15.35643196,2.913,15.647778890228,5339616.0,14.8179045532594,133.4904,31.500941763127,4.476,85.0999984741211
DNK,2001,2.30981410923114,99.5972416304782,100.0,98.9,10.9,100.0,45.5295862400865,1.74,97.93,0.95003224600012,58248.553927359,,8.44370651,2487.67413821406,4.6,42.9575247201878,76.7926829268293,,10.42,15.11594772,2.933,15.395412363636,5358783.0,14.8038992854408,133.969575,30.1926754363636,4.164,85.188307882087
DNK,2002,1.7548454579579,99.5972442699568,100.0,98.8,10.9,100.0,45.6653553506862,1.72,97.49,0.456530018779986,58327.8281608342,,8.69506168,2666.46562258499,4.5,64.25,76.8951219512195,,10.56,14.72838497,3.037,15.0817525522341,5375931.0,14.817030784647,134.398275,30.1937128403241,4.274,85.3000030517578
DNK,2003,1.58700357166721,99.5972440111371,100.0,98.9,10.7,100.0,43.7731471646248,1.76,98.58,0.441091006625101,58425.9658939096,25.6,8.89037418,2744.26113563368,4.4,76.26,77.1439024390244,,10.47,14.55719471,3.081,14.742653395412,5390574.0,14.8698837174681,134.76435,30.2738918313787,5.398,85.4199981689453
DNK,2004,1.5968233470381,99.5972402944734,100.0,98.6,10.3,100.0,43.821544808921,1.78,100.01,2.77635180744053,59893.0929898784,24.9,8.98551464,2966.97364119061,4.2,80.93,77.4926829268293,,10.61,14.87114048,3.227,14.4139688325594,5404523.0,14.9629722691678,135.113075,31.2356786779335,5.204,85.7130276911593
DNK,2005,1.13056388790591,99.597236324295,99.9999987386533,98.8,10.1,100.0,47.3751212346545,1.8,98.74,2.35960882992528,61137.6803582961,25.2,9.06716251,3104.37396187047,4.1,82.74,77.8439024390244,,10.75,14.70920753,3.335,14.1315528030661,5419432.0,15.0928272794378,135.4858,32.9896907527703,4.83,86.0059706832865
DNK,2006,1.14680871658905,99.5972374048181,100.0,98.7,10.2,100.0,50.6843661293202,1.85,95.49,3.81648769908172,63262.7404572232,25.9,9.15257931,3422.99972031941,3.9,86.65,78.0951219512195,,10.8,14.52642918,3.424,13.8645243458452,5437272.0,15.2481599729283,135.9318,31.8928909651121,3.897,86.2501288149818
DNK,2007,1.17038366975969,99.5972334856175,99.9999976665951,97.8,10.2,100.0,51.3974872348582,1.84,97.19,0.987173815945127,63604.5626658193,26.2,9.30215549,3638.10171514815,3.8,85.03,78.1951219512195,,10.87,14.56182575,3.458,13.5854420597073,5461438.0,15.4557349146506,136.53595,35.1418397665865,3.801,86.4251464366349
DNK,2008,0.841682850350501,99.5972323943496,99.9999973602883,,9.9,100.0,53.9709187280921,1.89,98.0,-0.417178439991005,62968.1612290596,25.2,9.46797943,3926.02179556468,3.7,85.02,78.4463414634146,,10.92,14.11779785,3.579,13.3353192238882,5493621.0,15.735788408074,137.340525,33.4227790621361,3.683,86.583137512207
DNK,2009,0.806945931238911,99.5972316699416,99.9999973124597,98.7,9.9,100.0,46.9989097546293,1.84,98.1,-4.97447905669058,59516.5093273659,26.7,10.62873173,4304.91623989814,3.6,86.84,78.5975609756098,,11.09,13.6846056,3.651,13.1551691176237,5523095.0,16.1019309009513,138.077375,32.9767812920754,6.409,86.7617653139929
DNK,2010,1.1884393485634,99.5972300585554,99.9999962682703,98.5,9.8,100.0,50.5907805356338,1.87,97.02,1.58289703108802,60190.6346060499,27.2,10.59621811,4560.71864377435,3.5,88.72,79.1,,11.14,13.7077713,3.726,13.0860050201498,5547683.0,16.5574489274022,138.692075,32.7637143283641,7.746,86.8652420043945
DNK,2011,1.26832807403315,99.5972309188778,99.9999977912366,98.5,9.4,100.0,54.0836272472402,1.75,98.67,1.3108037609606,60729.0557255127,27.3,10.39758492,4620.84331573912,3.5,89.8100133895232,79.8,,11.16,13.89782429,3.789,13.3556789508458,5570572.0,17.0763558660448,139.2643,32.8089690985065,7.769,87.1567653955846
DNK,2012,1.61758219917433,99.5972365782487,100.0,98.2,9.4,100.0,55.0808426058575,1.73,98.74,-0.0054323016167074,60497.6919146995,27.8,10.53344631,4713.97024118822,3.5,92.2600117153012,80.0512195121951,,11.24,13.51348305,3.837,10.811456086122,5591572.0,17.6035443304634,139.7893,33.5146741563207,7.798,87.2336196899414
DNK,2013,1.25664041508446,99.5972308171769,99.9999990521906,96.3,9.3,100.0,54.9209092360852,1.67,97.3,1.39267343161971,61085.0312821103,28.5,10.29778957,4826.14675514354,3.5,94.6297,80.3,,11.35,13.34752655,3.849,10.3963287855885,5614932.0,18.0533476868912,140.3733,33.7961426931306,7.384,87.5436524760432
DNK,2014,1.35342720224903,99.5972357033725,100.0,95.9,9.1,100.0,54.8334037514843,1.69,99.93,1.27799983192831,61552.7997775157,28.4,10.31388664,4937.96841501687,3.5,95.9935053764454,80.7,,11.45,13.33925629,3.877,10.8104890765495,5643475.0,18.4155552098464,141.086875,36.5850723841222,6.925,87.6823985731907
