iso3,year,uhc_index,ncd_mortality_3070,under5_mortality,maternal_mortality,life_expectancy,dpt3_coverage,measles_coverage,hospital_beds,agriculture_gdp_pct,basic_sanitation_access,basic_water_access,births_attended_skilled,death_rate,electricity_access_pct,exports_pct_gdp,fertility_rate,food_production_index,gdp_growth,gdp_per_capita_ppp,gini_index,health_expenditure_pct_gdp,health_expenditure_per_capita,infant_mortality,internet_users_pct,life_expectancy_total,literacy_rate,nurses_midwives_per_1000,oop_health_expenditure_pct,physicians_per_1000,pm25_exposure,population,population_65_plus,population_density,tax_revenue_pct_gdp,unemployment_pct,urban_population_pct,region,uhc_year,uhc_type,treated,log_ncd_mortality_3070,log_under5_mortality,log_maternal_mortality,log_gdp_per_capita_ppp,log_population,log_health_expenditure_per_capita,uhc_change,post_treatment
LAO,2014,54.0,27.9,55.783515987,49.181414163,66.43037564,89.0,83.0,3.77,17.8487917824206,66.0147584184353,75.4180039823174,,7.43,82.5,40.7545466511497,2.802,89.82,7.61196343979319,6341.2122967032,,2.29845548,133.276051541519,41.9,14.26000023,66.35,,1.267,50.87946701,0.377,21.3928997917018,6703172.0,4.11171786370079,29.0432062391681,13.8301819353549,1.733,32.6638235172635,East Asia & Pacific,2016.0,insurance,1,3.3638415951183864,4.039246072111121,3.9156447223466766,8.754982929262592,15.718091554346142,4.899897767014026,2.0,0
LAO,2015,55.0,27.6,53.222385049,47.138826473,66.87363139,88.0,85.0,4.0,17.5877596970627,68.5001364815887,77.1470405122433,,7.507,89.7,33.9522573081909,2.796,104.55,7.27006584373785,6703.74124348885,,2.45366454,149.331132502307,39.9,18.20000076,66.688,84.6600036621094,1.21,45.36532593,0.4,20.1670988613747,6801645.0,4.13108857261085,29.4698656845754,13.5061406202026,2.006,33.1240204432199,East Asia & Pacific,2016.0,insurance,1,3.353406717825807,3.9930938314652877,3.874089054679313,8.81057020339599,15.732675199678354,5.012840411053175,20.0,0
LAO,2016,57.0,27.4,50.885972157,45.238133437,67.33210713,88.0,84.0,3.71,17.2301765948066,70.9711485336486,78.8579483150043,,7.201,89.0,33.209427456122,2.744,105.62,7.02283625501138,7063.25545347926,,2.36087489,159.194164190829,38.1,21.87000084,67.014,,1.251,46.44212341,0.371,22.463787282601,6908802.0,4.10183240872785,29.934150779896,12.9431113387434,2.634,33.8267455533474,East Asia & Pacific,2016.0,insurance,1,3.3463891451671604,3.949048467645708,3.833804856702473,8.862802904353504,15.74830695353134,5.0763866056987546,18.0,1
LAO,2017,57.0,27.2,48.784338772,43.502078799,67.7232745,85.0,83.0,4.4,16.1997598561979,73.4268509487817,80.5500537342279,64.4,6.945,93.6,,2.691,99.85,6.8925308726989,7432.4596330485,,2.52606821,180.343744916157,36.4,25.51040077,67.345,73.7200012207031,1.199,46.23710632,0.44,19.1515982168711,7018147.0,4.10222242423819,30.4079159445407,12.2393204927448,3.268,34.5115346444216,East Asia & Pacific,2016.0,insurance,1,3.339321977944068,3.9077004520806593,3.795535902665372,8.913746659628828,15.764009923532175,5.200394373356593,20.0,1
LAO,2018,56.0,27.2,46.837271304,41.863700821,68.05389772,82.0,81.0,3.61,15.7091868201084,75.8672585757636,82.2233994378671,,6.766,92.9,,2.633,97.97,6.24796000755872,7775.08574451883,38.8,2.24630046,168.177686819679,34.8,36.27130127,67.594,,1.177,48.54592896,0.361,20.9840690040935,7128045.0,4.1282707951479,30.8840771230503,11.7206462434218,2.897,35.2050070032013,East Asia & Pacific,2016.0,insurance,1,3.339321977944068,3.8678050700557836,3.7580253330513176,8.958808372895174,15.77954770153508,5.130949563887719,12.0,1
LAO,2019,58.0,27.1,45.071126022,40.377060395,68.35701918,70.0,73.0,3.63,16.0503390570341,78.292642485837,83.8782119453961,,6.599,98.4,,2.589,101.81,5.4577350924848,8075.27502377003,,2.60312223,202.090167288715,33.3,47.03229904,67.911,,,41.83228683,0.363,22.4289603771825,7237636.0,4.17749001037701,31.3589081455806,11.4655560904234,2.531,35.9072880879451,East Asia & Pacific,2016.0,insurance,1,3.3357695763397,3.83018642019461,3.72272663052381,8.99668603330683,15.794805329872489,5.313650054261824,18.0,1
LAO,2020,59.0,28.1,43.442452222,38.993456038,68.74340275,71.0,68.0,3.56,16.3377623592616,80.7027420895793,85.8856322944911,,6.473,99.3,,2.535,104.61,0.503031829018681,7995.59502527818,,2.05965185,159.156730844236,31.9,54.0,68.339,,1.179,41.05789185,0.356,22.3176670505669,7346533.0,4.24151802227786,31.8307322357019,9.40187747302716,2.349,36.6185033569111,East Asia & Pacific,2016.0,insurance,1,3.370738174177447,3.794195143762092,3.688715841680152,8.986771108219061,15.809739195341605,5.076152903546873,-1.0,1
LAO,2021,60.0,26.5,41.895294755,37.669811675,68.23189407,74.0,67.0,3.25,16.0676970155249,83.0975867054683,87.5242448127318,,6.674,100.0,,2.494,107.39,2.52835100486102,8080.43553249923,,2.74392009,219.494773993884,30.5,62.0,67.807,,,30.70558167,0.325,,7453194.0,4.31806848970176,32.2928682842288,10.3910216640385,2.08,37.338778268357,East Asia & Pacific,2016.0,insurance,1,3.3141860046725258,3.7587621405481197,3.655059235553041,8.99732480064787,15.824153357482382,5.395873993898025,11.0,1
LAO,2022,62.0,,40.43120978,36.406849365,,84.0,62.0,3.31,14.8688822282276,85.1292056400031,89.1450177580789,,6.265,100.0,,2.455,114.84,2.70742652643155,8183.03286472653,,2.01825476,177.126778730814,29.3,64.54000092,68.715,,,28.68578529,0.331,,7559007.0,4.41710766922774,32.7513301559792,12.1129327825423,1.209,38.0682382805397,East Asia & Pacific,2016.0,insurance,1,,3.7240344562422725,3.6218538257543558,9.009940323352447,15.838250522614803,5.182495536830258,5.0,1
LAO,2023,64.0,,39.001359379,35.165674638,,87.0,76.0,,16.1390568351887,86.9959981840748,92.6257164263436,,6.221,96.5,,2.421,,3.74568140158232,8372.15591874407,,1.32651615,123.253987719582,28.2,64.39800262,68.964,75.6399993896484,1.027,44.84078598,,,7664993.0,4.53547084357878,33.2105415944541,,1.186,38.8070088517156,East Asia & Pacific,2016.0,insurance,1,,3.688913438011477,3.588110454572157,9.032786143641475,15.85217428750888,4.822327758784318,7.0,1
LBN,2000,64.0,17.2,19.878731994,17.560068607,75.71500924,,83.0,,6.23750960799385,76.9237295197972,84.3171788931217,99.9,4.527,99.3,14.1775557263643,2.6,94.48,1.34187161970405,11571.7326041085,,10.82951355,847.588524456292,17.6,7.95274373635276,73.895,,,57.79088211,,17.9829558305759,4329340.0,5.11336660014767,423.200391006843,11.9012298232129,8.641,86.0,Middle East & North Africa,,,0,2.9014215940827497,3.038731032913698,2.9210124238490676,9.356406972431966,15.28092589440061,6.7435744097641,0.0,0
LBN,2001,63.0,16.4,18.851570426,16.642844389,76.1562609,,80.0,26.14,5.86311872815425,76.9237295197972,84.7752376134038,,4.436,99.3,15.604915999549,2.576,86.49,3.83966927702973,11817.9305012844,,10.56254768,861.229039499231,16.7,6.78321977527715,74.354,,0.944,54.84230804,2.614,18.0162713556063,4401918.0,5.20422006952424,430.295014662757,11.8780771977299,8.499,86.1451238111303,Middle East & North Africa,,,0,2.856470206220483,2.9882831186637495,2.8703302841217693,9.377457804741496,15.297551140172306,6.759520942445494,-5.0,0
LBN,2002,63.0,15.6,17.836226705,15.739754598,76.55400992,,77.0,,5.66292601828761,76.9237295197972,85.233296333686,,4.348,99.3,16.0986422831809,2.523,94.34,3.42314982843781,12053.8341563826,,9.28233719,783.896805624348,15.8,7.0,74.836,,,54.11543274,,18.108623271323,4463504.0,5.29570489911065,436.315151515152,14.4305901911887,8.248,86.2942846645228,Middle East & North Africa,,,0,2.8094026953624978,2.9357819680383335,2.817786405336194,9.39722103327324,15.31144488979808,6.6655522513376955,-3.0,0
LBN,2003,63.0,15.1,16.875283108,14.881082365,76.80310121,,74.0,,5.48637489677952,78.2329078327086,85.6913550539682,,4.262,99.2,16.7365813377374,2.457,92.61,3.22709826879041,12272.3440677497,,8.67109871,750.004945593847,15.0,8.0,75.275,,,52.48448944,,18.2496665183829,4525508.0,5.38634498200589,442.3761485826,15.3767134599505,8.061,86.4475351790771,Middle East & North Africa,,,0,2.7788192719904172,2.8834189266644383,2.765128612501308,9.415185040731535,15.325240614977911,6.621412237087121,,0
LBN,2004,64.0,14.7,15.96221487,14.068204451,77.0970413,,74.0,,3.82091029633439,79.54208614562,86.1494137742504,98.2,4.198,99.9,35.0549045511842,2.378,100.09,6.67944461641103,12882.0757995163,,7.99923086,768.636527179096,14.2,9.0,75.693,,,48.88165665,,18.4290560374433,4599279.0,5.4709988239461,449.587390029325,16.5086439486372,7.85,86.6049279736931,Middle East & North Africa,,,0,2.7536607123542622,2.8309882155871358,2.712586858293623,9.463669775459406,15.341410327469386,6.645918360775986,-3.0,0
LBN,2005,64.0,14.7,15.152665252,13.350398349,77.17133641,,74.0,,3.57963505822563,80.8512644585314,86.6074724945326,,4.158,99.2,36.6235387082596,2.291,93.89,2.68577931016345,13024.6648924956,,7.54867649,756.371512910082,13.5,10.14000034,76.074,,1.011,47.32339478,,18.636446769161,4671102.0,5.55037119720357,456.608211143695,15.1681037724548,8.249,86.7665156672703,Middle East & North Africa,,,0,2.7536607123542622,2.7820850671361255,2.663777701332537,9.474676912727185,15.356905790193814,6.629853903075754,-2.0,0
LBN,2006,64.0,14.5,14.430003649,12.703629478,76.79700172,,75.0,24.75,4.46973485890735,82.1604427714428,87.0655312148148,,4.393,99.4,35.5896575058264,2.244,96.02,1.54951500083213,13003.680803908,,8.66057873,893.103050466626,12.9,15.0,75.677,,,44.68946075,2.475,19.1289192451531,4751136.0,5.6269378915971,464.431671554252,15.0082855368253,8.679,86.9323508787087,Middle East & North Africa,,,0,2.740840023925201,2.736313902862404,2.6176607231490014,9.473064633476042,15.373894515787827,6.795821037508885,-5.0,0
LBN,2007,65.0,14.4,13.83269019,12.169539756,77.46682627,,75.0,23.09,4.89276661829071,83.4696210843542,87.5235899350969,,4.121,97.8,37.1415170042625,2.201,96.47,9.31062252641144,13941.5614244767,,8.55984211,972.02051564849,12.3,18.74,76.732,89.6100006103516,1.431,44.07956314,2.309,19.9880976020014,4844118.0,5.7021210360564,473.520821114369,14.9441191654965,8.98,87.1024862269079,Middle East & North Africa,,,0,2.7343675094195836,2.6968335415865723,2.5779065687512324,9.542701413810878,15.393275949827357,6.880405166905643,1.0,0
LBN,2008,65.0,14.4,13.332726236,11.721657202,77.52542218,,75.0,,4.52188617992645,84.7787993972656,87.9816486553791,,4.163,99.9,38.5456544402878,2.172,100.04,9.06912826789082,14955.1413563252,,7.81751728,970.623510329139,11.9,22.53,76.956,,,44.85952377,,20.9404521878108,4925354.0,5.77834667095468,481.461779081134,16.4183940002292,7.666,87.2769743307677,Middle East & North Africa,,,0,2.7343675094195836,2.662545470500521,2.543305832601961,9.612877287531692,15.409906911208875,6.878968394374516,-3.0,0
LBN,2009,66.0,14.3,12.950704152,11.382253986,77.79033646,,76.0,,3.95087208611483,86.087977710177,88.4397073756613,,4.168,99.3,33.1957016986538,2.191,90.64,10.232155577776,16264.3506182706,,7.0073576,952.03214969637,11.6,30.13999939,77.262,91.1800003051758,1.66,44.5697403,,21.7124533506863,4992287.0,5.85804720942999,488.004594330401,16.8563060057445,6.355,87.4558678091878,Middle East & North Africa,,,0,2.72785282839839,2.63552998383934,2.516264317404833,9.696792395285662,15.423404879674957,6.859648638338455,-2.0,0
LBN,2010,66.0,14.1,12.672744421,11.13097235,77.96731586,,77.0,22.98,3.86195936751946,87.3971560230884,88.8977660959435,,4.203,99.5,35.023122866407,2.256,88.81,7.97513555844932,17390.7584012958,,7.43864489,1093.74608061395,11.4,43.68000031,77.529,,1.744,43.58500671,2.298,22.0305714387326,5041288.0,5.94432414890798,492.794525904203,16.8444766850707,6.768,87.6392192810679,Middle East & North Africa,,,0,2.714694743820879,2.6154043929120614,2.495761880501707,9.763751717894667,15.433172361316334,6.998277725509719,-3.0,0
LBN,2011,66.0,14.2,12.499611855,10.973408191,77.97377185,,79.0,26.75,3.80460970714467,88.7063343359999,89.3558248162257,,4.213,99.7,36.3630972315613,2.32,84.34,0.86733987855277,17353.1960845294,31.8,8.17744446,1224.53269394249,11.2,52.0,77.768,,,40.18660736,2.675,19.3450935433656,5096020.0,6.04097844582847,498.144672531769,16.3773329137847,7.352,87.8270813653079,Middle East & North Africa,,,0,2.7212954278522306,2.6026609335495703,2.4826882067786396,9.761589605386604,15.443970597104766,7.111130880655962,-2.0,0
LBN,2012,67.0,14.2,12.408342848,10.887070324,78.05803939,,80.0,,3.76453077704882,90.0155126489113,89.8138835365079,,4.208,99.5,28.8092128781151,2.345,84.54,2.56479133680038,17323.3013764282,,7.00420094,1129.16517099988,11.1,61.24980164,77.941,,,37.33576584,,18.7841957919463,5235742.0,6.15177371230286,511.802737047898,15.1980266225285,7.952,88.0195066808075,Middle East & North Africa,,,0,2.7212954278522306,2.595877113818538,2.475451282023723,9.759865498652157,15.471019321537632,7.030119070051177,-1.0,0
LBN,2013,68.0,14.2,12.428076459,10.897855128,78.16479469,,81.0,23.15,3.9553991560217,91.3246909618227,90.27194225679,,4.049,99.6,26.6467547466619,2.361,89.13,3.8278734986016,16396.4969302163,,7.06742191,1153.09717358382,11.1,70.5,78.037,,1.577,36.94981384,2.315,20.2507464209249,5743436.0,6.28491322224943,561.430694037146,14.0661144534751,8.477,88.2165478464663,Middle East & North Africa,,,0,2.7212954278522306,2.5973477730991945,2.4763581425275225,9.704883975957403,15.563568369586047,7.051073649401456,5.0,0
LBN,2014,68.0,13.9,12.541244937,10.992878498,78.22558226,,81.0,20.45,4.02280590517852,92.6338692747341,90.7300009770723,,4.272,99.7,23.7561644984684,2.375,95.09,2.48406010500743,15205.873265402,,7.52191401,1214.01764708597,11.2,73.0,78.148,,1.646,35.56375885,2.045,20.3631198495282,6346990.0,6.43898080515482,620.429130009775,14.1095658840407,8.84,88.4182574811842,Middle East & North Africa,,,0,2.7013612129514133,2.605740208382989,2.484313015121803,9.629502793141242,15.66349140029485,7.102513880019764,4.0,0
LBN,2015,68.0,13.6,12.742149421,11.162702995,78.43741249,,81.0,21.23,3.28466326670943,93.9430475876455,91.1880596973545,,4.509,99.7,23.1396677268024,2.382,98.71,0.462320792597581,14980.020515614,,7.41596651,1264.11017471595,11.3,74.0,78.275,,1.556,32.6974411,2.123,20.6861467732003,6472469.0,6.78958060672056,632.694916911046,13.4650512835689,9.312,88.6246882038608,Middle East & North Africa,,,0,2.681021528714291,2.620467709857877,2.4983741376092254,9.614539379958671,15.683068355602883,7.142914492006217,5.0,0
LBN,2016,68.0,12.9,13.055116137,11.432898336,78.81840788,,81.0,21.36,2.72714945763945,95.2522259005569,91.6461184176367,,4.718,99.8,21.7261558874138,2.39,106.2,1.55454940856943,15572.3611739774,,7.92344952,1500.83443130369,11.5,76.11000061,78.306,,1.669,31.97481537,2.136,19.360236111926,6323060.0,7.32786873190107,618.089931573803,13.5253568933955,9.794,88.835892633396,Middle East & North Africa,,,0,2.631888840136646,2.6429864673624213,2.5203460509889255,9.653317116544992,15.659713984313525,7.314442594093403,1.0,0
LBN,2017,69.0,12.5,13.479424781,11.799872873,79.03043282,,81.0,22.42,2.79291148520091,96.5614042134683,92.1041771379189,,4.984,99.9,21.9269331860238,2.372,107.16,0.903028464073813,16128.5838196051,,7.80357552,1636.00512329959,11.8,78.18080139,78.192,,1.818,33.06612396,2.242,18.8914613898948,6160128.0,7.8471502540207,602.163049853372,15.3598817637047,10.258,89.0519233886895,Middle East & North Africa,,,0,2.6026896854443837,2.6727286610994483,2.5494352390793757,9.68841036915,15.633608276848873,7.400623707054441,2.0,0
LBN,2018,67.0,12.1,14.025995995,12.274584024,79.36847038,,81.0,24.12,3.23189728304163,97.8705825263797,92.4654818371011,,5.195,99.7,20.7545211587566,2.347,105.24,-1.88470575631651,16290.0516478592,,8.07031727,1774.23340985972,12.2,80.90000153,78.263,92.6699981689453,1.918,35.30458069,2.412,19.9808899582131,5984119.0,8.33008097515432,584.957869012708,15.3254054569312,10.755,89.272833088641,Middle East & North Africa,,,0,2.5726122302071057,2.7097817674089324,2.58585123134514,9.698371257391953,15.604619851911318,7.481687191776863,-1.0,0
LBN,2019,69.0,12.1,14.684220512,12.841291915,79.28679608,,81.0,26.11,3.16909985150245,99.0673793809694,92.6,,5.458,100.0,20.6977589567577,2.327,102.51,-6.91492472851026,15659.5661040012,,8.68533897,1887.44589664451,12.6,81.48120117,78.208,92.0099744752418,,30.71131897,2.611,20.5970090578064,5794594.0,8.77970915650001,566.431476050831,15.4053905267612,11.301,89.4986743521503,Middle East & North Africa,,,0,2.5726122302071057,2.752655144009902,2.6276562922925515,9.658901118572201,15.572436144479381,7.543509492890926,1.0,0
LBN,2020,68.0,12.7,15.456981118,13.516923058,77.70116098,,67.0,26.8,3.07825000560689,99.2,92.6,,6.407,100.0,16.3725868676481,2.308,99.76,-21.3998996914321,12507.4366368078,,7.48221779,1008.03918944587,13.1,82.0664978,76.299,,,30.31226349,2.68,19.2310172881236,5702398.0,9.12370630072702,557.419159335288,8.90172832507978,13.252,89.729499798117,Middle East & North Africa,,,0,2.617395832834079,2.800749771258878,2.6753150763343645,9.43415862657156,15.556397521453798,6.916753859486248,5.0,0
LBN,2021,68.0,11.9,16.340440434,14.281128235,74.34207035,,64.0,,1.40016561487545,99.2,92.6,,8.421,100.0,26.0256276927137,2.283,102.46,-7.00123862514116,11599.7755083765,,4.40006208,460.948680112214,13.6,82.65599823,73.65,,,32.36011505,,,5718122.0,9.3044717570272,558.956207233627,5.68479554564454,12.715,89.965362045441,Middle East & North Africa,,,0,2.5572273113676265,2.853041370914484,2.72661861838164,9.358827229030204,15.559151162650874,6.135453802903481,3.0,0
LBN,2022,68.0,,17.309719371,15.124374918,,,52.0,,1.1895732629522,99.2,92.6,,5.769,100.0,34.8287792460469,2.263,104.14,-0.621678970663112,11474.7505845558,35.5,4.91255951,696.508149069305,14.2,81.46479797,78.003,,,32.43323898,,,5744489.0,9.51346669072451,561.533626588465,,11.105,90.206313713022,Middle East & North Africa,,,0,,2.907432032026094,2.780332097155269,9.347991443208384,15.563751692478498,6.547514196880756,4.0,0
LBN,2023,67.0,,18.313590849,15.995820621,,,48.0,,0.966455367369224,99.2,92.6,,5.962,100.0,30.5514119674735,2.239,,-0.760584470257314,11330.2687387422,,5.57497263,643.849749450606,14.7,81.7059021,77.817,,,29.70126343,,,5773493.0,9.8244260298251,564.368817204301,,10.985,90.4524074197598,Middle East & North Africa,,,0,,2.960809037153413,2.832967468007648,9.335321328224216,15.568788001142538,6.469017343071294,2.0,0
LBR,2000,26.0,23.1,192.380611174,123.933967391,53.27371266,78.0,56.0,,76.0745423340961,12.1734894943623,61.0278430215118,50.9,14.843,,,5.875,68.85,28.6159342546183,1868.17975587618,,2.69215393,33.6209784419067,125.5,0.0177027057169472,51.852,,,69.60216522,,40.1117652111733,2928117.0,3.11799410986551,30.3998857973422,,2.018,43.7710042955819,Other,,,0,3.1822118404966093,5.264660325532359,4.827785336851369,7.533254980399646,14.889870453797743,3.544459811679907,-24.0,0
LBR,2001,25.0,22.6,179.41401911,116.023963242,53.93145331,73.0,54.0,,76.533587196468,12.4677838881013,61.9197046364816,,13.978,,,5.774,66.58,2.92027476569781,1867.11910921753,,2.15581036,27.5026917400998,117.5,0.033812227177592,53.109,,,57.29754257,,40.7653499449132,3015338.0,3.13881945221721,31.3054194352159,,2.104,44.1509656015089,Other,,,0,3.1612467120315646,5.1952543158619315,4.762378727860413,7.532687379720433,14.919222819633712,3.3499985298358115,-11.0,0
LBR,2002,25.0,23.2,166.596370387,108.233975684,53.66640831,69.0,51.0,,79.0423624595469,12.7650839146354,62.8078227070838,,13.358,,,5.653,64.36,3.76301761700071,1887.64601570733,,2.16462922,28.4300248181388,109.5,0.0327133071190699,54.061,,,53.57944107,,41.3532145582214,3094782.0,3.1596737928025,32.1302117940199,,2.222,44.566701526991,Other,,,0,3.186352633162641,5.121558531411331,4.693492147556445,7.543615457515378,14.945228348557174,3.382015405538903,0.0,0
LBR,2003,25.0,22.1,154.335175899,100.76012724,53.6245833,64.0,49.0,,72.2403877005348,13.0649848713731,63.6915834211062,,13.941,,,5.547,64.5,-30.145132727942,1308.15090140274,,2.51847482,23.8194074661091,102.0,0.0318689345450327,53.045,,,57.1681366,,41.8293854413503,3119532.0,3.17685422415057,32.3871677740864,,2.42,45.0004573003041,Other,,,0,3.139832617527748,5.045585207397913,4.622618349984112,7.177134039176102,14.953193869095394,3.2116259062485053,-18.0,0
LBR,2004,25.0,23.0,143.051512271,93.889187247,56.44158136,60.0,47.0,0.33,65.0474024526198,13.3677053295354,64.5712728784184,,12.051,,,5.506,66.09,2.61984689477413,1326.53565502695,,5.90509653,58.8728325265245,95.0,0.0310111848040233,55.949,,0.328,73.4942627,0.033,42.1478889845527,3156892.0,3.19382215068209,32.7750415282392,,2.424,45.4344781497244,Other,,,0,3.1780538303479458,4.970170959712155,4.552709760736635,7.191079611532767,14.965098874029419,4.092222855101306,0.0,0
LBR,2005,25.0,22.0,133.181924398,87.886490411,57.55945739,76.0,66.0,,66.0327291886196,13.6730363587121,65.4465992759902,,11.392,,,5.519,70.52,5.28121245309295,1335.61728880785,,6.69497347,69.6210754949648,89.0,0.551400006,56.765,,,67.08094025,,42.262751578081,3301015.0,3.21119461910876,34.2713351328904,,2.413,45.8510093035277,Other,,,0,3.1354942159291497,4.8991965239457445,4.487360167091413,7.197897289908659,15.009740857839638,4.257328619709747,-12.0,0
LBR,2006,26.0,22.2,124.811214479,82.808400516,58.56299111,77.0,66.0,,63.8180250223414,14.1158011729766,66.2032069100531,,11.021,,,5.53,72.46,8.04390997190059,1364.60347323709,,5.77426577,63.4756541124086,83.8,0.529999971,57.495,,,64.5120697,,41.3657720947462,3490787.0,3.22427338366297,36.2415593853821,,2.28,46.2322959899902,Other,,,0,3.1441522786722644,4.8347824855952,4.4285332472848635,7.2193517148550646,15.06563805665796,4.166287696925851,-1.0,0
LBR,2007,27.0,22.1,118.019691906,78.730825261,59.31134066,77.0,67.0,,65.5981500364166,14.564331528772,66.9527157246347,46.3,10.644,3.0,,5.462,79.52,9.53527536282282,1422.10019670004,36.4,4.32884932,52.6807179584917,79.8,0.551400006,58.147,,,42.22309875,,39.2301217465135,3669050.0,3.23504766016376,38.0922965116279,,2.232,46.6104850769043,Other,,,0,3.139832617527748,4.779288957623203,4.378656277156935,7.260593007909013,15.11544360348611,3.9830538673595974,-15.0,0
LBR,2008,29.0,22.1,112.573013997,75.51045881,59.75630294,85.0,79.0,0.13,65.1745654692932,15.018343502263,67.6948813001936,,10.343,1.3,,5.328,86.04,7.14569112811476,1463.12408187297,,5.99615717,75.7949214066745,76.5,0.529999971,58.675,,0.256,34.84462738,0.013,36.681885432367,3821003.0,3.24378137837351,39.6698816445183,,2.221,47.1080497871025,Other,,,0,3.139832617527748,4.732445925223595,4.337427447958233,7.289012446307434,15.156023773274864,4.341138510449847,-20.0,0
LBR,2009,38.0,23.0,108.103436344,72.904850807,60.0506239,87.0,84.0,0.23,58.0357466063348,15.4802745365152,68.4324549886399,,10.043,1.9,,5.174,86.47,5.30054050291531,1492.99817384053,,8.98514843,116.24226955153,73.8,2.0,59.106,,0.861,39.71450043,0.023,34.5471480512907,3943028.0,3.25163849351799,40.9367524916943,,2.241,47.6245255922562,Other,,,0,3.1780538303479458,4.692296389538233,4.302778465948785,7.309211143363053,15.187459767638703,4.764242473822589,12.0,0
LBR,2010,38.0,23.6,104.364846001,70.794583277,60.3582726,73.0,71.0,0.22,35.9187152152152,15.9501173630923,69.1652648922475,,9.819,5.3,,5.058,88.49,6.09982524004147,1538.85083488512,,8.43860245,114.173081111259,71.7,2.3,59.358,59.4030316392756,0.445,42.70298004,0.022,33.6519945022688,4058890.0,3.25799664440278,42.1396387043189,,2.266,48.1407517057907,Other,,,0,3.202746442938317,4.657429051071683,4.273809031383788,7.339440830252189,15.21642034155556,4.74643605004728,2.0,0
LBR,2011,36.0,24.1,101.143687611,68.961725321,60.73430361,85.0,77.0,,35.9187151793161,16.4280907750626,69.8933749749855,,9.569,4.1,,4.97,91.39,8.20076822497064,1601.03374045996,,8.58399582,122.959091067582,69.9,2.5,59.486,,,40.30814743,,43.0911306066352,4221178.0,3.24983887793421,43.8245224252492,,2.211,48.6583302770849,Other,,,0,3.2228678461377385,4.626380524062985,4.2479483113814736,7.379029188867165,15.25562503087804,4.819951600427208,11.0,0
LBR,2012,38.0,23.7,98.189116392,67.332975299,61.08289847,85.0,80.0,,35.9187147650069,16.9137232016405,70.6161490742492,,9.534,9.3,,4.881,93.77,7.99381444555367,1668.97289588776,,7.62987185,116.389248328505,68.3,2.599999905,59.785,,,41.80235291,,40.950862253654,4373043.0,3.2334802981036,45.4011939368771,,2.146,49.1773247639526,Other,,,0,3.2068032436339315,4.597028294481507,4.224392450929743,7.420562675271763,15.290969892086949,4.765495321671233,-8.0,0
LBR,2013,37.0,22.9,95.406412475,65.743309289,61.38474407,87.0,80.0,,35.9187149834944,17.4074580077978,71.3338862504404,61.1,9.359,9.8,,4.749,90.39,8.68728781639683,1774.5205777394,,7.15610409,118.275120339608,67.0,3.200000048,59.992,,,40.07257843,,33.8367623475366,4470239.0,3.21693126664271,46.4102886212625,,2.08,49.6977986242077,Other,,,0,3.173878458937465,4.568572718854387,4.200854056885672,7.481848942143861,15.312952656423594,4.781432760327321,12.0,0
LBR,2014,36.0,22.6,95.038797454,66.506701268,58.11259758,73.0,62.0,,35.918715038076,17.9088071106971,72.0459731773456,,9.66,9.4,,4.622,92.45,0.701393100287518,1750.1438489328,33.2,8.09817886,134.373041564772,68.0,5.409999847,59.21,,,44.75351715,,34.3461135841224,4564293.0,3.19742803568614,47.3867628737542,,2.079,50.2198153156642,Other,,,0,3.1612467120315646,4.564752249971037,4.21222687099519,7.468024481357441,15.33377440506732,4.908034238474291,-12.0,0
LBR,2015,42.0,22.7,90.752385308,63.270104805,60.37754989,74.0,65.0,0.36,35.9187152008861,18.4179781203981,72.7524847164664,,9.559,15.2,,4.523,96.64,-0.0185649695590939,1714.09047960464,,10.38244438,170.118354189997,65.1,10.0,59.248,,0.1013,45.30207443,0.036,51.1180873244019,4659431.0,3.18482020658746,48.3744912790698,,2.557,50.7434382961363,Other,,,0,3.1654750481410856,4.519093484504097,4.1630945900804806,7.447221115995359,15.354404110260814,5.142355446857381,1.0,0
LBR,2016,42.0,22.5,88.253109495,61.806972258,62.21305435,81.0,73.0,0.49,35.9187135102446,18.9349390175014,73.4532574499597,,8.934,17.7,,4.461,110.91,-1.5549586174878,1653.31050211233,35.3,9.88514519,157.762615323847,64.2,15.69999981,60.483,,,46.7549324,0.049,48.301426780699,4755608.0,3.18277915252897,49.3730066445183,,3.081,51.2687310234384,Other,,,0,3.1570004211501135,4.491476260332952,4.140066090528093,7.41113958596514,15.374835321470414,5.067410101222408,4.0,0
LBR,2017,41.0,22.4,86.027582157,60.5639621,62.62958569,87.0,79.0,0.51,35.9426159185731,19.4591800299081,74.1477432355412,,8.765,24.2,,4.396,92.63,2.45515592012239,1661.30290782171,,9.91087437,161.616668084279,63.7,16.29999924,60.777,,,44.11894226,0.051,41.5068237111279,4848925.0,3.18765532439204,50.3418293189369,,3.067,51.7957569553849,Other,,,0,3.152736022363656,4.466225104696556,4.120076668498,7.415959213816013,15.394267795092508,5.091395701603359,16.0,0
